Teff log(g) logZ  L=Teff^4/g   A218     L/A218  A218(i)/A218(i-1) L/A218(i)/L/A218(i-1) 
26000.0  5.0  0.5  4.56976e+12  2.92871  1.56033e+12  1.00012e+00  1.16972e+00 
27000.0  5.0  0.5  5.31441e+12  2.92922  1.81427e+12  1.00017e+00  1.16275e+00 
28000.0  5.0  0.5  6.14656e+12  2.92987  2.09790e+12  1.00022e+00  1.15633e+00 
29000.0  5.0  0.5  7.07281e+12  2.93061  2.41343e+12  1.00025e+00  1.15040e+00 
30000.0  5.0  0.5  8.10000e+12  2.93138  2.76320e+12  1.00026e+00  1.14493e+00 
31000.0  5.0  0.5  9.23521e+12  2.93209  3.14970e+12  1.00024e+00  1.13987e+00 
32000.0  5.0  0.5  1.04858e+13  2.93266  3.57551e+12  1.00019e+00  1.13519e+00 
33000.0  5.0  0.5  1.18592e+13  2.93304  4.04332e+12  1.00013e+00  1.13084e+00 
34000.0  5.0  0.5  1.33634e+13  2.93329  4.55576e+12  1.00009e+00  1.12674e+00 
35000.0  5.0  0.5  1.50062e+13  2.93342  5.11562e+12  1.00004e+00  1.12289e+00 
36000.0  5.0  0.5  1.67962e+13  2.93348  5.72568e+12  1.00002e+00  1.11925e+00 
37000.0  5.0  0.5  1.87416e+13  2.93348  6.38887e+12  1.00000e+00  1.11583e+00 
38000.0  5.0  0.5  2.08514e+13  2.93346  7.10811e+12  9.99993e-01  1.11258e+00 
39000.0  5.0  0.5  2.31344e+13  2.93343  7.88647e+12  9.99990e-01  1.10950e+00 
40000.0  5.0  0.5  2.56000e+13  2.93341  8.72704e+12  9.99993e-01  1.10658e+00 
41000.0  5.0  0.5  2.82576e+13  2.93341  9.63302e+12  1.00000e+00  1.10381e+00 
42000.0  5.0  0.5  3.11170e+13  2.93341  1.06078e+13  1.00000e+00  1.10119e+00 
43000.0  5.0  0.5  3.41880e+13  2.93345  1.16545e+13  1.00001e+00  1.09868e+00 
44000.0  5.0  0.5  3.74810e+13  2.93349  1.27769e+13  1.00001e+00  1.09630e+00 
45000.0  5.0  0.5  4.10062e+13  2.93357  1.39783e+13  1.00003e+00  1.09403e+00 
46000.0  5.0  0.5  4.47746e+13  2.93366  1.52624e+13  1.00003e+00  1.09186e+00 
47000.0  5.0  0.5  4.87968e+13  2.93377  1.66328e+13  1.00004e+00  1.08979e+00 
48000.0  5.0  0.5  5.30842e+13  2.93390  1.80934e+13  1.00004e+00  1.08781e+00 
49000.0  5.0  0.5  5.76480e+13  2.93405  1.96479e+13  1.00005e+00  1.08592e+00 
50000.0  5.0  0.5  6.25000e+13  2.93422  2.13004e+13  1.00006e+00  1.08410e+00 
