#NMD        LOG(T)            dT            tHe3            t_smr      LOG(L/LSUN)    LOG(TE)    LOG(R/RSUN)    LOG(GI)        MCC       LOG(RHOc)     LOG(Tc)        Mec       LOG(ROec)     LOG(Tec)       H            He3          He4          C12          N14          O16          D            Li7          Be7          C13          N15          O17 
  43   0.3179174D+01   0.1000000D+02   0.9069536D+47   0.0000000D+00  0.15084E+01  0.36308E+01  0.10159E+01  0.00000E+00  0.10000E+01 -0.20490E+01  0.58932E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  44   0.3182039D+01   0.1000000D+02   0.8968960D+47   0.0000000D+00  0.15095E+01  0.36311E+01  0.10158E+01  0.00000E+00  0.10000E+01 -0.20487E+01  0.58933E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  45   0.3184886D+01   0.1000000D+02   0.8869283D+47   0.0000000D+00  0.15106E+01  0.36314E+01  0.10157E+01  0.00000E+00  0.10000E+01 -0.20484E+01  0.58934E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  46   0.3187714D+01   0.1000000D+02   0.8770484D+47   0.0000000D+00  0.15118E+01  0.36318E+01  0.10156E+01  0.00000E+00  0.10000E+01 -0.20481E+01  0.58935E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  47   0.3190523D+01   0.1000000D+02   0.8672553D+47   0.0000000D+00  0.15130E+01  0.36322E+01  0.10154E+01  0.00000E+00  0.10000E+01 -0.20478E+01  0.58936E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  48   0.3193315D+01   0.1000000D+02   0.8575484D+47   0.0000000D+00  0.15142E+01  0.36325E+01  0.10153E+01  0.00000E+00  0.10000E+01 -0.20475E+01  0.58937E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  49   0.3196089D+01   0.1000000D+02   0.8479271D+47   0.0000000D+00  0.15153E+01  0.36329E+01  0.10152E+01  0.00000E+00  0.10000E+01 -0.20472E+01  0.58938E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  50   0.3198845D+01   0.1000000D+02   0.8383907D+47   0.0000000D+00  0.15166E+01  0.36333E+01  0.10150E+01  0.00000E+00  0.10000E+01 -0.20469E+01  0.58939E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  51   0.3201584D+01   0.1000000D+02   0.8289385D+47   0.0000000D+00  0.15178E+01  0.36336E+01  0.10149E+01  0.00000E+00  0.10000E+01 -0.20466E+01  0.58940E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  52   0.3204306D+01   0.1000000D+02   0.8195689D+47   0.0000000D+00  0.15192E+01  0.36340E+01  0.10148E+01  0.00000E+00  0.10000E+01 -0.20463E+01  0.58941E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
