   AGE            L/Lsun         Fpp            Fdp       Fhe3HE3         Fhe3he4          Fbe           Fli7p           Fbe7p         Ftotpp
  10.1066518956  0.2535244E+01  0.4914215E+03  0.2349186E+04  0.1353651E+05  0.6698358E+03  0.6648648E-01  0.2614491E+02  0.4394190E+04  0.1911496E+08
  10.1066519987  0.2535293E+01  0.4942318E+03  0.2360417E+04  0.1363025E+05  0.6709351E+03  0.6736026E-01  0.2645787E+02  0.4406716E+04  0.1913655E+08
  10.1066520978  0.2535375E+01  0.4999117E+03  0.2383912E+04  0.1367992E+05  0.6754835E+03  0.6834464E-01  0.2672167E+02  0.4445768E+04  0.1922453E+08
  10.1066521993  0.2535543E+01  0.4941510E+03  0.2359149E+04  0.1368699E+05  0.6709511E+03  0.6861375E-01  0.2685955E+02  0.4409488E+04  0.1921516E+08
  10.1066523042  0.2535694E+01  0.4976043E+03  0.2377957E+04  0.1373878E+05  0.6777194E+03  0.6899999E-01  0.2712871E+02  0.4447086E+04  0.1925569E+08
  10.1066524068  0.2535747E+01  0.5005393E+03  0.2389802E+04  0.1380795E+05  0.6789591E+03  0.6983737E-01  0.2742227E+02  0.4460582E+04  0.1927923E+08
  10.1066525060  0.2535810E+01  0.5061836E+03  0.2413585E+04  0.1383191E+05  0.6838051E+03  0.7073951E-01  0.2766153E+02  0.4500418E+04  0.1936251E+08
  10.1066526082  0.2535982E+01  0.4905624E+03  0.2342446E+04  0.1382219E+05  0.6656416E+03  0.7075104E-01  0.2772652E+02  0.4372030E+04  0.1908215E+08
  10.1066527132  0.2536139E+01  0.4939944E+03  0.2360577E+04  0.1385778E+05  0.6718095E+03  0.7111691E-01  0.2797055E+02  0.4407342E+04  0.1912115E+08
  10.1066528158  0.2536207E+01  0.4968857E+03  0.2372190E+04  0.1391474E+05  0.6729662E+03  0.7189952E-01  0.2824081E+02  0.4420346E+04  0.1914445E+08
  10.1066529147  0.2536295E+01  0.5024891E+03  0.2395666E+04  0.1393281E+05  0.6776495E+03  0.7275907E-01  0.2845844E+02  0.4459399E+04  0.1922859E+08
  10.1066530162  0.2536451E+01  0.4968175E+03  0.2371391E+04  0.1390820E+05  0.6733002E+03  0.7288477E-01  0.2854211E+02  0.4424226E+04  0.1921915E+08
  10.1066531215  0.2536610E+01  0.5001050E+03  0.2389665E+04  0.1393676E+05  0.6800724E+03  0.7309442E-01  0.2876054E+02  0.4461068E+04  0.1925485E+08
  10.1066532240  0.2536678E+01  0.5029621E+03  0.2400853E+04  0.1398207E+05  0.6809156E+03  0.7383469E-01  0.2899896E+02  0.4472809E+04  0.1927790E+08
  10.1066533233  0.2536773E+01  0.5084169E+03  0.2423947E+04  0.1399539E+05  0.6856642E+03  0.7459157E-01  0.2918986E+02  0.4511385E+04  0.1935819E+08
  10.1066534247  0.2536949E+01  0.5027814E+03  0.2399538E+04  0.1396999E+05  0.6811225E+03  0.7466990E-01  0.2924837E+02  0.4475738E+04  0.1935082E+08
  10.1066535294  0.2537110E+01  0.5062215E+03  0.2418137E+04  0.1399077E+05  0.6876767E+03  0.7484718E-01  0.2943710E+02  0.4512323E+04  0.1938946E+08
  10.1066536318  0.2537179E+01  0.5090394E+03  0.2429553E+04  0.1403156E+05  0.6888151E+03  0.7547924E-01  0.2964816E+02  0.4524875E+04  0.1941186E+08
  10.1066537311  0.2537258E+01  0.5144584E+03  0.2452437E+04  0.1403486E+05  0.6934116E+03  0.7617314E-01  0.2980627E+02  0.4562631E+04  0.1948994E+08
  10.1066538331  0.2537462E+01  0.4972592E+03  0.2374453E+04  0.1398522E+05  0.6744346E+03  0.7590677E-01  0.2973954E+02  0.4428463E+04  0.1933806E+08
  10.1066539390  0.2537673E+01  0.4898084E+03  0.2342904E+04  0.1397570E+05  0.6685845E+03  0.7566483E-01  0.2978233E+02  0.4380233E+04  0.1929193E+08
  10.1066540433  0.2537709E+01  0.4928499E+03  0.2354643E+04  0.1406162E+05  0.6675886E+03  0.7627620E-01  0.3005536E+02  0.4378574E+04  0.1910899E+08
  10.1066541401  0.2537846E+01  0.4983286E+03  0.2375604E+04  0.1401111E+05  0.6720368E+03  0.7717009E-01  0.3009067E+02  0.4423509E+04  0.1939897E+08
  10.1066542450  0.2537966E+01  0.4922384E+03  0.2352662E+04  0.1405109E+05  0.6683339E+03  0.7670065E-01  0.3021265E+02  0.4381266E+04  0.1917343E+08
  10.1066543455  0.2538147E+01  0.4866467E+03  0.2323383E+04  0.1401567E+05  0.6591321E+03  0.7714571E-01  0.3020179E+02  0.4329048E+04  0.1916856E+08
  10.1066544500  0.2538294E+01  0.4901748E+03  0.2342968E+04  0.1404148E+05  0.6662265E+03  0.7710542E-01  0.3034517E+02  0.4367654E+04  0.1920868E+08
  10.1066545515  0.2538344E+01  0.4934281E+03  0.2355820E+04  0.1408743E+05  0.6673428E+03  0.7768017E-01  0.3050956E+02  0.4381737E+04  0.1923630E+08
  10.1066546496  0.2538423E+01  0.4993811E+03  0.2381021E+04  0.1409875E+05  0.6725053E+03  0.7829368E-01  0.3062646E+02  0.4423770E+04  0.1932718E+08
  10.1066547498  0.2538589E+01  0.4939484E+03  0.2357662E+04  0.1406920E+05  0.6681273E+03  0.7818158E-01  0.3061279E+02  0.4388988E+04  0.1932080E+08
  10.1066548536  0.2538721E+01  0.4977168E+03  0.2378021E+04  0.1408495E+05  0.6751949E+03  0.7814423E-01  0.3073072E+02  0.4428528E+04  0.1936326E+08
  10.1066549555  0.2538768E+01  0.5008092E+03  0.2390956E+04  0.1413014E+05  0.6768392E+03  0.7858425E-01  0.3088010E+02  0.4443729E+04  0.1938627E+08
  10.1066550535  0.2538845E+01  0.5067948E+03  0.2415899E+04  0.1413458E+05  0.6816218E+03  0.7919708E-01  0.3097558E+02  0.4484417E+04  0.1947512E+08
  10.1066551540  0.2539012E+01  0.5013312E+03  0.2392694E+04  0.1410366E+05  0.6774639E+03  0.7900811E-01  0.3094778E+02  0.4450238E+04  0.1946654E+08
  10.1066552577  0.2539162E+01  0.5051395E+03  0.2412952E+04  0.1411986E+05  0.6843138E+03  0.7896316E-01  0.3105348E+02  0.4489062E+04  0.1950917E+08
  10.1066553592  0.2539209E+01  0.4987051E+03  0.2380250E+04  0.1415030E+05  0.6718657E+03  0.7926417E-01  0.3112805E+02  0.4411654E+04  0.1926561E+08
  10.1066554582  0.2539299E+01  0.5139948E+03  0.2450646E+04  0.1416396E+05  0.6910810E+03  0.7985381E-01  0.3127090E+02  0.4544896E+04  0.1961351E+08
  10.1066555580  0.2539475E+01  0.4990683E+03  0.2381056E+04  0.1412427E+05  0.6720888E+03  0.7963768E-01  0.3117255E+02  0.4415947E+04  0.1934411E+08
  10.1066556621  0.2539631E+01  0.5027426E+03  0.2401454E+04  0.1414235E+05  0.6793649E+03  0.7948174E-01  0.3127206E+02  0.4455493E+04  0.1938270E+08
  10.1066557634  0.2539698E+01  0.5059661E+03  0.2414398E+04  0.1417900E+05  0.6805480E+03  0.7993306E-01  0.3139194E+02  0.4469417E+04  0.1940841E+08
  10.1066558616  0.2539792E+01  0.5118091E+03  0.2439268E+04  0.1418339E+05  0.6855764E+03  0.8042783E-01  0.3146870E+02  0.4510039E+04  0.1949208E+08
  10.1066559620  0.2539967E+01  0.5065446E+03  0.2416687E+04  0.1415121E+05  0.6813890E+03  0.8021969E-01  0.3142247E+02  0.4476537E+04  0.1948637E+08
  10.1066560655  0.2540109E+01  0.5104021E+03  0.2437163E+04  0.1416128E+05  0.6881803E+03  0.8013321E-01  0.3150894E+02  0.4515026E+04  0.1952640E+08
  10.1066561674  0.2540175E+01  0.5134681E+03  0.2450123E+04  0.1419915E+05  0.6898191E+03  0.8048477E-01  0.3162566E+02  0.4529776E+04  0.1954752E+08
  10.1066562656  0.2540270E+01  0.5193097E+03  0.2474577E+04  0.1420306E+05  0.6944286E+03  0.8100351E-01  0.3169640E+02  0.4568763E+04  0.1962950E+08
  10.1066563659  0.2540475E+01  0.5027663E+03  0.2399208E+04  0.1414698E+05  0.6756345E+03  0.8057370E-01  0.3154562E+02  0.4437215E+04  0.1948289E+08
  10.1066564708  0.2540668E+01  0.4957923E+03  0.2370382E+04  0.1413131E+05  0.6705885E+03  0.8007194E-01  0.3151239E+02  0.4393034E+04  0.1943716E+08
  10.1066565744  0.2540690E+01  0.5088123E+03  0.2429827E+04  0.1422012E+05  0.6839592E+03  0.8061146E-01  0.3176725E+02  0.4486049E+04  0.1952118E+08
  10.1066566699  0.2540836E+01  0.5052185E+03  0.2407063E+04  0.1416570E+05  0.6746635E+03  0.8126708E-01  0.3167742E+02  0.4441072E+04  0.1954937E+08
  10.1066567737  0.2540962E+01  0.4996548E+03  0.2386730E+04  0.1420547E+05  0.6714892E+03  0.8060907E-01  0.3174671E+02  0.4402059E+04  0.1932456E+08
  10.1066568729  0.2541146E+01  0.4946438E+03  0.2360081E+04  0.1417050E+05  0.6627543E+03  0.8092842E-01  0.3167625E+02  0.4353234E+04  0.1932373E+08
  10.1066569761  0.2541291E+01  0.4988130E+03  0.2382558E+04  0.1419614E+05  0.6703592E+03  0.8075867E-01  0.3177095E+02  0.4395563E+04  0.1936845E+08
  10.1066570764  0.2541332E+01  0.5026852E+03  0.2398363E+04  0.1424530E+05  0.6721255E+03  0.8120994E-01  0.3188914E+02  0.4413838E+04  0.1940018E+08
  10.1066571730  0.2541389E+01  0.5093431E+03  0.2426640E+04  0.1425040E+05  0.6777623E+03  0.8174484E-01  0.3195398E+02  0.4459762E+04  0.1949609E+08
  10.1066572727  0.2541547E+01  0.5043714E+03  0.2406123E+04  0.1422536E+05  0.6744124E+03  0.8144786E-01  0.3190608E+02  0.4429816E+04  0.1948897E+08
  10.1066573751  0.2541536E+01  0.5177057E+03  0.2470206E+04  0.1432310E+05  0.6907939E+03  0.8168119E-01  0.3217417E+02  0.4534129E+04  0.1957023E+08
  10.1066574690  0.2541670E+01  0.5148314E+03  0.2450424E+04  0.1426357E+05  0.6821440E+03  0.8237898E-01  0.3207106E+02  0.4494571E+04  0.1960918E+08
  10.1066575723  0.2541782E+01  0.5193961E+03  0.2479130E+04  0.1430405E+05  0.6942074E+03  0.8175721E-01  0.3219039E+02  0.4554243E+04  0.1965125E+08
  10.1066576710  0.2541935E+01  0.5149116E+03  0.2454810E+04  0.1425597E+05  0.6860481E+03  0.8206423E-01  0.3210056E+02  0.4509724E+04  0.1965258E+08
  10.1066577746  0.2542079E+01  0.5094587E+03  0.2432294E+04  0.1428050E+05  0.6804805E+03  0.8163947E-01  0.3214128E+02  0.4462128E+04  0.1941847E+08
  10.1066578746  0.2542130E+01  0.5133026E+03  0.2447313E+04  0.1431212E+05  0.6813747E+03  0.8214132E-01  0.3223318E+02  0.4476738E+04  0.1944267E+08
  10.1066579719  0.2542200E+01  0.5197907E+03  0.2475564E+04  0.1432480E+05  0.6874112E+03  0.8254247E-01  0.3230100E+02  0.4522868E+04  0.1952353E+08
  10.1066580706  0.2542369E+01  0.5155673E+03  0.2457180E+04  0.1428829E+05  0.6838317E+03  0.8236578E-01  0.3223149E+02  0.4495326E+04  0.1952336E+08
  10.1066581733  0.2542524E+01  0.5200923E+03  0.2481343E+04  0.1430718E+05  0.6917791E+03  0.8216853E-01  0.3231197E+02  0.4539745E+04  0.1955605E+08
  10.1066582734  0.2542719E+01  0.5152467E+03  0.2456899E+04  0.1426979E+05  0.6844973E+03  0.8226124E-01  0.3222959E+02  0.4496433E+04  0.1954011E+08
  10.1066583765  0.2542915E+01  0.5093659E+03  0.2431887E+04  0.1424548E+05  0.6795462E+03  0.8186354E-01  0.3217279E+02  0.4456289E+04  0.1949122E+08
  10.1066584798  0.2542962E+01  0.5234250E+03  0.2497206E+04  0.1433442E+05  0.6951638E+03  0.8223516E-01  0.3241383E+02  0.4561244E+04  0.1956366E+08
  10.1066585751  0.2543129E+01  0.5204200E+03  0.2477144E+04  0.1427465E+05  0.6864070E+03  0.8285934E-01  0.3230126E+02  0.4520027E+04  0.1957366E+08
  10.1066586789  0.2543329E+01  0.5250724E+03  0.2506250E+04  0.1426952E+05  0.7001935E+03  0.8218552E-01  0.3233213E+02  0.4592503E+04  0.1975709E+08
  10.1066587810  0.2543552E+01  0.5182726E+03  0.2474053E+04  0.1421719E+05  0.6923461E+03  0.8209635E-01  0.3220883E+02  0.4542462E+04  0.1984266E+08
  10.1066588856  0.2543735E+01  0.5232206E+03  0.2498989E+04  0.1424146E+05  0.7001689E+03  0.8194769E-01  0.3228709E+02  0.4589237E+04  0.1985767E+08
  10.1066589863  0.2543858E+01  0.5291853E+03  0.2523373E+04  0.1426730E+05  0.7040801E+03  0.8242989E-01  0.3236425E+02  0.4625045E+04  0.1987325E+08
  10.1066590854  0.2544017E+01  0.5256323E+03  0.2505312E+04  0.1425266E+05  0.6982924E+03  0.8252011E-01  0.3232347E+02  0.4590033E+04  0.1979618E+08
  10.1066591869  0.2543996E+01  0.5194058E+03  0.2476675E+04  0.1435069E+05  0.6874760E+03  0.8243425E-01  0.3246382E+02  0.4513681E+04  0.1944648E+08
  10.1066592800  0.2544149E+01  0.5077535E+03  0.2415608E+04  0.1427874E+05  0.6671340E+03  0.8295991E-01  0.3227686E+02  0.4395857E+04  0.1929093E+08
  10.1066593838  0.2544299E+01  0.5152743E+03  0.2459153E+04  0.1429635E+05  0.6852311E+03  0.8217252E-01  0.3236360E+02  0.4493529E+04  0.1936942E+08
  10.1066594847  0.2544407E+01  0.5348816E+03  0.2548047E+04  0.1434705E+05  0.7079644E+03  0.8281304E-01  0.3254974E+02  0.4653543E+04  0.1951733E+08
  10.1066595822  0.2544549E+01  0.5445278E+03  0.2590903E+04  0.1433423E+05  0.7196503E+03  0.8324395E-01  0.3256943E+02  0.4739393E+04  0.1970307E+08
  10.1066596828  0.2544661E+01  0.5317964E+03  0.2532462E+04  0.1436866E+05  0.7024354E+03  0.8286858E-01  0.3256766E+02  0.4618134E+04  0.1925533E+08
  10.1066597808  0.2544786E+01  0.5090938E+03  0.2422860E+04  0.1436508E+05  0.6680364E+03  0.8282133E-01  0.3244589E+02  0.4394932E+04  0.1866726E+08
  10.1066598803  0.2544958E+01  0.4888019E+03  0.2327673E+04  0.1433710E+05  0.6408745E+03  0.8237235E-01  0.3229818E+02  0.4211554E+04  0.1812522E+08
  10.1066599824  0.2545143E+01  0.4891888E+03  0.2331198E+04  0.1434207E+05  0.6438418E+03  0.8210048E-01  0.3230018E+02  0.4226390E+04  0.1804798E+08
  10.1066600829  0.2545337E+01  0.4798637E+03  0.2285653E+04  0.1433100E+05  0.6302205E+03  0.8205477E-01  0.3222501E+02  0.4139559E+04  0.1775185E+08
  10.1066601840  0.2545403E+01  0.5022214E+03  0.2390132E+04  0.1441511E+05  0.6583084E+03  0.8247669E-01  0.3248480E+02  0.4327686E+04  0.1789141E+08
  10.1066602791  0.2545520E+01  0.5054090E+03  0.2400765E+04  0.1439447E+05  0.6592617E+03  0.8307620E-01  0.3245555E+02  0.4346859E+04  0.1790217E+08
  10.1066603791  0.2545719E+01  0.4860602E+03  0.2313549E+04  0.1436379E+05  0.6378214E+03  0.8228902E-01  0.3229979E+02  0.4192805E+04  0.1754558E+08
  10.1066604809  0.2545859E+01  0.4869277E+03  0.2318861E+04  0.1439393E+05  0.6400748E+03  0.8214671E-01  0.3234569E+02  0.4204399E+04  0.1750508E+08
  10.1066605790  0.2545992E+01  0.5008618E+03  0.2382065E+04  0.1438812E+05  0.6574781E+03  0.8265582E-01  0.3240177E+02  0.4328183E+04  0.1774290E+08
  10.1066606792  0.2546098E+01  0.5128539E+03  0.2440151E+04  0.1442409E+05  0.6752416E+03  0.8270725E-01  0.3252042E+02  0.4442229E+04  0.1794657E+08
  10.1066607766  0.2546249E+01  0.5157916E+03  0.2452272E+04  0.1441691E+05  0.6783396E+03  0.8297935E-01  0.3250899E+02  0.4468477E+04  0.1802556E+08
  10.1066608759  0.2546331E+01  0.5277353E+03  0.2509828E+04  0.1446720E+05  0.6949047E+03  0.8308316E-01  0.3265706E+02  0.4574916E+04  0.1818536E+08
  10.1066609720  0.2546491E+01  0.5091204E+03  0.2419955E+04  0.1442916E+05  0.6677554E+03  0.8308554E-01  0.3249148E+02  0.4400069E+04  0.1785190E+08
  10.1066610729  0.2546576E+01  0.4993260E+03  0.2376730E+04  0.1447113E+05  0.6554159E+03  0.8261234E-01  0.3252540E+02  0.4307961E+04  0.1752238E+08
  10.1066611698  0.2546735E+01  0.4918845E+03  0.2338834E+04  0.1444307E+05  0.6430898E+03  0.8283771E-01  0.3243334E+02  0.4233952E+04  0.1738595E+08
  10.1066612703  0.2546948E+01  0.4722870E+03  0.2249452E+04  0.1441064E+05  0.6200588E+03  0.8215255E-01  0.3227580E+02  0.4072261E+04  0.1709376E+08
  10.1066613718  0.2547091E+01  0.4848654E+03  0.2309117E+04  0.1444342E+05  0.6373829E+03  0.8225498E-01  0.3239468E+02  0.4186405E+04  0.1728045E+08
  10.1066614697  0.2547175E+01  0.4978743E+03  0.2367520E+04  0.1448148E+05  0.6518967E+03  0.8282538E-01  0.3251884E+02  0.4291017E+04  0.1746934E+08
  10.1066615658  0.2547300E+01  0.5009920E+03  0.2381032E+04  0.1447052E+05  0.6556226E+03  0.8305193E-01  0.3251128E+02  0.4319587E+04  0.1757401E+08
  10.1066616647  0.2547424E+01  0.4919520E+03  0.2340337E+04  0.1448306E+05  0.6446413E+03  0.8271530E-01  0.3249087E+02  0.4240300E+04  0.1737697E+08
  10.1066617625  0.2547590E+01  0.4834719E+03  0.2300444E+04  0.1444425E+05  0.6343870E+03  0.8259785E-01  0.3237342E+02  0.4173081E+04  0.1735786E+08
  10.1066618637  0.2547743E+01  0.4963176E+03  0.2363562E+04  0.1446797E+05  0.6550419E+03  0.8246958E-01  0.3247134E+02  0.4303951E+04  0.1764583E+08
  10.1066619618  0.2547813E+01  0.5093788E+03  0.2422463E+04  0.1452032E+05  0.6694846E+03  0.8301051E-01  0.3261788E+02  0.4407206E+04  0.1780576E+08
  10.1066620569  0.2547912E+01  0.5342769E+03  0.2537953E+04  0.1452659E+05  0.7026634E+03  0.8368327E-01  0.3274404E+02  0.4635078E+04  0.1837851E+08
  10.1066621543  0.2547978E+01  0.5250807E+03  0.2496058E+04  0.1455987E+05  0.6902110E+03  0.8345140E-01  0.3275856E+02  0.4546637E+04  0.1813272E+08
  10.1066622502  0.2548068E+01  0.5050706E+03  0.2400672E+04  0.1456142E+05  0.6607935E+03  0.8337095E-01  0.3265960E+02  0.4353028E+04  0.1773043E+08
  10.1066623472  0.2548224E+01  0.4869275E+03  0.2315986E+04  0.1454082E+05  0.6368861E+03  0.8298618E-01  0.3253060E+02  0.4190908E+04  0.1737059E+08
  10.1066624465  0.2548381E+01  0.4893317E+03  0.2329133E+04  0.1454503E+05  0.6425784E+03  0.8279414E-01  0.3254296E+02  0.4224191E+04  0.1746881E+08
  10.1066625447  0.2548550E+01  0.4814035E+03  0.2291011E+04  0.1453264E+05  0.6315091E+03  0.8273613E-01  0.3247645E+02  0.4152414E+04  0.1732619E+08
  10.1066626437  0.2548668E+01  0.4947027E+03  0.2353880E+04  0.1456573E+05  0.6496202E+03  0.8289745E-01  0.3259837E+02  0.4272306E+04  0.1753071E+08
  10.1066627400  0.2548721E+01  0.5077711E+03  0.2413047E+04  0.1460691E+05  0.6642743E+03  0.8343211E-01  0.3273478E+02  0.4376243E+04  0.1769954E+08
  10.1066628347  0.2548884E+01  0.4898445E+03  0.2327968E+04  0.1454847E+05  0.6404371E+03  0.8326281E-01  0.3254128E+02  0.4219642E+04  0.1746195E+08
  10.1066629355  0.2548995E+01  0.4907098E+03  0.2336499E+04  0.1457375E+05  0.6455655E+03  0.8274485E-01  0.3259513E+02  0.4241152E+04  0.1749311E+08
  10.1066630326  0.2549176E+01  0.4823609E+03  0.2295247E+04  0.1453103E+05  0.6336506E+03  0.8285529E-01  0.3246732E+02  0.4168382E+04  0.1747029E+08
  10.1066631330  0.2549257E+01  0.5061470E+03  0.2408955E+04  0.1460077E+05  0.6665540E+03  0.8300468E-01  0.3271374E+02  0.4382207E+04  0.1778433E+08
  10.1066632274  0.2549373E+01  0.5203581E+03  0.2472012E+04  0.1458319E+05  0.6832536E+03  0.8373588E-01  0.3274339E+02  0.4506041E+04  0.1815317E+08
  10.1066633255  0.2549503E+01  0.5225141E+03  0.2485383E+04  0.1457543E+05  0.6898085E+03  0.8342206E-01  0.3274547E+02  0.4541110E+04  0.1827177E+08
  10.1066634241  0.2549604E+01  0.5130803E+03  0.2440937E+04  0.1461147E+05  0.6757557E+03  0.8329045E-01  0.3275344E+02  0.4446166E+04  0.1801033E+08
  10.1066635193  0.2549674E+01  0.5045844E+03  0.2397856E+04  0.1463124E+05  0.6595835E+03  0.8357468E-01  0.3274865E+02  0.4345880E+04  0.1772509E+08
  10.1066636147  0.2549855E+01  0.4758481E+03  0.2262925E+04  0.1457515E+05  0.6214638E+03  0.8308228E-01  0.3250679E+02  0.4090290E+04  0.1722729E+08
  10.1066637153  0.2550024E+01  0.4778460E+03  0.2276233E+04  0.1458669E+05  0.6285150E+03  0.8259616E-01  0.3253065E+02  0.4126708E+04  0.1731638E+08
  10.1066638130  0.2550150E+01  0.4914259E+03  0.2337766E+04  0.1460682E+05  0.6445848E+03  0.8308267E-01  0.3263236E+02  0.4240551E+04  0.1752278E+08
  10.1066639095  0.2550238E+01  0.4942815E+03  0.2349804E+04  0.1463566E+05  0.6462215E+03  0.8330665E-01  0.3269954E+02  0.4254381E+04  0.1746676E+08
  10.1066640048  0.2550362E+01  0.4975025E+03  0.2364238E+04  0.1462425E+05  0.6504825E+03  0.8347449E-01  0.3269232E+02  0.4285419E+04  0.1757669E+08
  10.1066641023  0.2550531E+01  0.4891390E+03  0.2327219E+04  0.1458398E+05  0.6427488E+03  0.8306628E-01  0.3258070E+02  0.4228168E+04  0.1756422E+08
  10.1066642024  0.2550666E+01  0.4797163E+03  0.2284501E+04  0.1460620E+05  0.6310115E+03  0.8268891E-01  0.3256681E+02  0.4144516E+04  0.1735260E+08
  10.1066642988  0.2550807E+01  0.4937633E+03  0.2348338E+04  0.1460098E+05  0.6486177E+03  0.8319350E-01  0.3262232E+02  0.4269522E+04  0.1766394E+08
  10.1066643966  0.2550871E+01  0.5172954E+03  0.2459859E+04  0.1465845E+05  0.6806084E+03  0.8351776E-01  0.3284050E+02  0.4480746E+04  0.1806227E+08
  10.1066644904  0.2551000E+01  0.5202746E+03  0.2472003E+04  0.1461136E+05  0.6843953E+03  0.8386053E-01  0.3276753E+02  0.4513266E+04  0.1831170E+08
  10.1066645900  0.2551083E+01  0.5213828E+03  0.2481178E+04  0.1466556E+05  0.6884429E+03  0.8344217E-01  0.3287154E+02  0.4527735E+04  0.1824936E+08
  10.1066646844  0.2551163E+01  0.5125953E+03  0.2435448E+04  0.1468134E+05  0.6707721E+03  0.8389023E-01  0.3285501E+02  0.4421331E+04  0.1798628E+08
  10.1066647793  0.2551316E+01  0.4947285E+03  0.2351683E+04  0.1464860E+05  0.6468933E+03  0.8356975E-01  0.3271163E+02  0.4260511E+04  0.1764092E+08
  10.1066648780  0.2551470E+01  0.4866134E+03  0.2316220E+04  0.1463902E+05  0.6387975E+03  0.8307348E-01  0.3265740E+02  0.4198562E+04  0.1749379E+08
  10.1066649763  0.2551635E+01  0.4889726E+03  0.2327262E+04  0.1463402E+05  0.6427488E+03  0.8309018E-01  0.3265331E+02  0.4225544E+04  0.1759320E+08
  10.1066650741  0.2551803E+01  0.4807486E+03  0.2288008E+04  0.1462749E+05  0.6311340E+03  0.8298645E-01  0.3259861E+02  0.4149136E+04  0.1742145E+08
  10.1066651719  0.2551888E+01  0.4936160E+03  0.2348224E+04  0.1467512E+05  0.6477202E+03  0.8323224E-01  0.3273911E+02  0.4260541E+04  0.1761111E+08
  10.1066652660  0.2552001E+01  0.4970890E+03  0.2362085E+04  0.1466113E+05  0.6506985E+03  0.8362182E-01  0.3272548E+02  0.4288042E+04  0.1772505E+08
  10.1066653630  0.2552123E+01  0.4883628E+03  0.2323022E+04  0.1467090E+05  0.6402613E+03  0.8326465E-01  0.3270394E+02  0.4211914E+04  0.1752881E+08
  10.1066654592  0.2552305E+01  0.4801263E+03  0.2284359E+04  0.1463082E+05  0.6304017E+03  0.8313837E-01  0.3258512E+02  0.4147062E+04  0.1751467E+08
  10.1066655584  0.2552462E+01  0.4932185E+03  0.2348500E+04  0.1464647E+05  0.6512382E+03  0.8301691E-01  0.3267391E+02  0.4279648E+04  0.1781287E+08
  10.1066656552  0.2552495E+01  0.5280553E+03  0.2510482E+04  0.1470962E+05  0.6961973E+03  0.8383776E-01  0.3295394E+02  0.4585736E+04  0.1841903E+08
  10.1066657483  0.2552612E+01  0.5315036E+03  0.2524356E+04  0.1468513E+05  0.6993433E+03  0.8423521E-01  0.3292484E+02  0.4614067E+04  0.1856308E+08
  10.1066658458  0.2552732E+01  0.5108210E+03  0.2430421E+04  0.1469537E+05  0.6736819E+03  0.8356287E-01  0.3284004E+02  0.4432229E+04  0.1817659E+08
  10.1066659417  0.2552807E+01  0.5017164E+03  0.2385842E+04  0.1472699E+05  0.6579884E+03  0.8366407E-01  0.3284832E+02  0.4331374E+04  0.1789252E+08
  10.1066660358  0.2552950E+01  0.4841682E+03  0.2301737E+04  0.1469081E+05  0.6328212E+03  0.8356734E-01  0.3269935E+02  0.4167204E+04  0.1753754E+08
  10.1066661342  0.2553099E+01  0.4865616E+03  0.2316375E+04  0.1469481E+05  0.6399206E+03  0.8317536E-01  0.3271575E+02  0.4205355E+04  0.1763464E+08
  10.1066662311  0.2553269E+01  0.4787517E+03  0.2278476E+04  0.1467959E+05  0.6287274E+03  0.8315057E-01  0.3264520E+02  0.4133713E+04  0.1749131E+08
  10.1066663288  0.2553391E+01  0.4921609E+03  0.2341851E+04  0.1471155E+05  0.6470214E+03  0.8330318E-01  0.3276506E+02  0.4254844E+04  0.1770112E+08
  10.1066664238  0.2553448E+01  0.5053804E+03  0.2401682E+04  0.1475587E+05  0.6618727E+03  0.8384058E-01  0.3290432E+02  0.4360247E+04  0.1787565E+08
  10.1066665168  0.2553615E+01  0.4877099E+03  0.2317547E+04  0.1469728E+05  0.6381119E+03  0.8371346E-01  0.3271167E+02  0.4204910E+04  0.1763992E+08
  10.1066666159  0.2553742E+01  0.4887606E+03  0.2327055E+04  0.1472812E+05  0.6436106E+03  0.8318094E-01  0.3277142E+02  0.4228557E+04  0.1767743E+08
  10.1066667109  0.2553923E+01  0.4807300E+03  0.2286985E+04  0.1468351E+05  0.6317790E+03  0.8334716E-01  0.3264339E+02  0.4157348E+04  0.1766240E+08
  10.1066668097  0.2553986E+01  0.5046555E+03  0.2401738E+04  0.1475111E+05  0.6652405E+03  0.8345006E-01  0.3288948E+02  0.4373843E+04  0.1798495E+08
  10.1066669030  0.2554099E+01  0.5188945E+03  0.2465229E+04  0.1473626E+05  0.6822882E+03  0.8415381E-01  0.3292258E+02  0.4499092E+04  0.1836254E+08
  10.1066669994  0.2554241E+01  0.5212073E+03  0.2478977E+04  0.1473211E+05  0.6887333E+03  0.8388264E-01  0.3292703E+02  0.4534443E+04  0.1848965E+08
  10.1066670960  0.2554332E+01  0.5119907E+03  0.2435345E+04  0.1476424E+05  0.6747200E+03  0.8378585E-01  0.3293296E+02  0.4440472E+04  0.1823045E+08
  10.1066671900  0.2554401E+01  0.5034911E+03  0.2392777E+04  0.1478574E+05  0.6590385E+03  0.8401476E-01  0.3293235E+02  0.4341894E+04  0.1794328E+08
  10.1066672839  0.2554582E+01  0.4853560E+03  0.2307778E+04  0.1473667E+05  0.6356589E+03  0.8370593E-01  0.3275356E+02  0.4185210E+04  0.1769319E+08
